Path	Id	Type	Parent	RR
./corpus_rs3/corpus/41.rs3	71	multinuc	73	span
./corpus_rs3/corpus/41.rs3	72	span	103	joint
./corpus_rs3/corpus/41.rs3	73	span	103	joint
./corpus_rs3/corpus/41.rs3	74	multinuc	75	span
./corpus_rs3/corpus/41.rs3	75	span	-	antithesis
./corpus_rs3/corpus/41.rs3	76	multinuc	78	span
./corpus_rs3/corpus/41.rs3	77	span	79	span
./corpus_rs3/corpus/41.rs3	78	span	-	antithesis
./corpus_rs3/corpus/41.rs3	79	span	78	elaboration
./corpus_rs3/corpus/41.rs3	80	span	81	same-unit
./corpus_rs3/corpus/41.rs3	81	multinuc	82	joint
./corpus_rs3/corpus/41.rs3	82	multinuc	84	span
./corpus_rs3/corpus/41.rs3	83	span	77	span
./corpus_rs3/corpus/41.rs3	84	span	83	elaboration
./corpus_rs3/corpus/41.rs3	85	multinuc	87	joint
./corpus_rs3/corpus/41.rs3	87	multinuc	88	span
./corpus_rs3/corpus/41.rs3	88	span	89	span
./corpus_rs3/corpus/41.rs3	89	span	91	span
./corpus_rs3/corpus/41.rs3	90	multinuc	92	span
./corpus_rs3/corpus/41.rs3	91	span	92	elaboration
./corpus_rs3/corpus/41.rs3	92	span	-	antithesis
./corpus_rs3/corpus/41.rs3	93	span	95	joint
./corpus_rs3/corpus/41.rs3	94	span	95	joint
./corpus_rs3/corpus/41.rs3	95	multinuc	96	joint
./corpus_rs3/corpus/41.rs3	96	multinuc	-	antithesis
./corpus_rs3/corpus/41.rs3	97	span	-	antithesis
./corpus_rs3/corpus/41.rs3	98	span	-	antithesis
./corpus_rs3/corpus/41.rs3	99	multinuc	101	joint
./corpus_rs3/corpus/41.rs3	100	span	99	comparison
./corpus_rs3/corpus/41.rs3	101	multinuc	-	antithesis
./corpus_rs3/corpus/41.rs3	102	span	101	joint
./corpus_rs3/corpus/41.rs3	103	multinuc	-	antithesis
./corpus_rs3/corpus/55.rs3	31	span	33	span
./corpus_rs3/corpus/55.rs3	32	span	4	elaboration
./corpus_rs3/corpus/55.rs3	33	span	34	preparation
./corpus_rs3/corpus/55.rs3	34	span	35	span
./corpus_rs3/corpus/55.rs3	35	span	36	joint
./corpus_rs3/corpus/55.rs3	36	multinuc	-	antithesis
./corpus_rs3/corpus/55.rs3	38	span	36	joint
./corpus_rs3/corpus/55.rs3	39	multinuc	42	span
./corpus_rs3/corpus/55.rs3	41	span	39	sequence
./corpus_rs3/corpus/55.rs3	42	span	43	sequence
./corpus_rs3/corpus/55.rs3	43	multinuc	-	antithesis
./corpus_rs3/corpus/55.rs3	44	span	-	antithesis
./corpus_rs3/corpus/55.rs3	46	multinuc	47	span
./corpus_rs3/corpus/55.rs3	47	span	44	elaboration
./corpus_rs3/corpus/55.rs3	48	span	50	contrast
./corpus_rs3/corpus/55.rs3	50	multinuc	52	span
./corpus_rs3/corpus/55.rs3	51	span	59	span
./corpus_rs3/corpus/55.rs3	52	span	51	elaboration
./corpus_rs3/corpus/55.rs3	53	multinuc	57	sequence
./corpus_rs3/corpus/55.rs3	54	span	53	joint
./corpus_rs3/corpus/55.rs3	55	span	56	joint
./corpus_rs3/corpus/55.rs3	56	multinuc	57	sequence
./corpus_rs3/corpus/55.rs3	57	multinuc	60	span
./corpus_rs3/corpus/55.rs3	59	span	60	cause-effect
./corpus_rs3/corpus/55.rs3	60	span	-	antithesis
./corpus_rs3/corpus/7.rs3	179	span	180	cause-effect
./corpus_rs3/corpus/7.rs3	180	span	181	span
./corpus_rs3/corpus/7.rs3	181	span	186	contrast
./corpus_rs3/corpus/7.rs3	183	multinuc	197	span
./corpus_rs3/corpus/7.rs3	184	span	186	contrast
./corpus_rs3/corpus/7.rs3	186	multinuc	187	span
./corpus_rs3/corpus/7.rs3	187	span	198	joint
./corpus_rs3/corpus/7.rs3	189	multinuc	194	span
./corpus_rs3/corpus/7.rs3	190	span	191	joint
./corpus_rs3/corpus/7.rs3	191	multinuc	195	span
./corpus_rs3/corpus/7.rs3	194	span	191	joint
./corpus_rs3/corpus/7.rs3	195	span	12	elaboration
./corpus_rs3/corpus/7.rs3	196	span	-	antithesis
./corpus_rs3/corpus/7.rs3	197	span	198	joint
./corpus_rs3/corpus/7.rs3	198	multinuc	-	antithesis
./corpus_rs3/corpus/7.rs3	200	multinuc	201	span
./corpus_rs3/corpus/7.rs3	201	span	1	elaboration
./corpus_rs3/corpus/7.rs3	202	span	-	antithesis
./corpus_rs3/corpus/7.rs3	204	multinuc	205	span
./corpus_rs3/corpus/7.rs3	205	span	24	elaboration
./corpus_rs3/corpus/7.rs3	206	span	212	contrast
./corpus_rs3/corpus/7.rs3	207	span	212	contrast
./corpus_rs3/corpus/7.rs3	209	multinuc	-	antithesis
./corpus_rs3/corpus/7.rs3	210	span	213	elaboration
./corpus_rs3/corpus/7.rs3	212	multinuc	213	span
./corpus_rs3/corpus/7.rs3	213	span	214	span
./corpus_rs3/corpus/7.rs3	214	span	209	joint
./corpus_rs3/corpus/7.rs3	215	span	216	span
./corpus_rs3/corpus/7.rs3	216	span	31	elaboration
./corpus_rs3/corpus/7.rs3	217	span	220	joint
./corpus_rs3/corpus/7.rs3	219	span	220	joint
./corpus_rs3/corpus/7.rs3	220	multinuc	-	antithesis
./corpus_rs3/corpus/7.rs3	221	span	223	contrast
./corpus_rs3/corpus/7.rs3	223	multinuc	224	span
./corpus_rs3/corpus/7.rs3	224	span	35	elaboration
./corpus_rs3/corpus/7.rs3	225	span	-	antithesis
./corpus_rs3/corpus/7.rs3	226	span	237	joint
./corpus_rs3/corpus/7.rs3	227	span	228	span
./corpus_rs3/corpus/7.rs3	228	span	237	joint
./corpus_rs3/corpus/7.rs3	229	span	234	contrast
./corpus_rs3/corpus/7.rs3	230	span	232	contrast
./corpus_rs3/corpus/7.rs3	232	multinuc	233	span
./corpus_rs3/corpus/7.rs3	233	span	234	contrast
./corpus_rs3/corpus/7.rs3	234	multinuc	235	span
./corpus_rs3/corpus/7.rs3	235	span	241	joint
./corpus_rs3/corpus/7.rs3	237	multinuc	238	span
./corpus_rs3/corpus/7.rs3	238	span	40	elaboration
./corpus_rs3/corpus/7.rs3	239	span	241	joint
./corpus_rs3/corpus/7.rs3	241	multinuc	274	span
./corpus_rs3/corpus/7.rs3	243	multinuc	244	span
./corpus_rs3/corpus/7.rs3	244	span	277	joint
./corpus_rs3/corpus/7.rs3	246	multinuc	257	span
./corpus_rs3/corpus/7.rs3	247	span	257	elaboration
./corpus_rs3/corpus/7.rs3	248	span	255	joint
./corpus_rs3/corpus/7.rs3	249	span	63	elaboration
./corpus_rs3/corpus/7.rs3	250	span	255	joint
./corpus_rs3/corpus/7.rs3	252	multinuc	253	span
./corpus_rs3/corpus/7.rs3	253	span	62	cause-effect
./corpus_rs3/corpus/7.rs3	254	span	255	joint
./corpus_rs3/corpus/7.rs3	255	multinuc	261	span
./corpus_rs3/corpus/7.rs3	256	multinuc	259	span
./corpus_rs3/corpus/7.rs3	257	span	258	span
./corpus_rs3/corpus/7.rs3	258	span	256	joint
./corpus_rs3/corpus/7.rs3	259	span	69	elaboration
./corpus_rs3/corpus/7.rs3	260	span	255	joint
./corpus_rs3/corpus/7.rs3	261	span	277	joint
./corpus_rs3/corpus/7.rs3	262	span	263	same-unit
./corpus_rs3/corpus/7.rs3	263	multinuc	264	span
./corpus_rs3/corpus/7.rs3	264	span	265	span
./corpus_rs3/corpus/7.rs3	265	span	268	contrast
./corpus_rs3/corpus/7.rs3	266	span	273	joint
./corpus_rs3/corpus/7.rs3	268	multinuc	269	span
./corpus_rs3/corpus/7.rs3	269	span	270	span
./corpus_rs3/corpus/7.rs3	270	span	51	elaboration
./corpus_rs3/corpus/7.rs3	271	span	273	joint
./corpus_rs3/corpus/7.rs3	273	multinuc	278	span
./corpus_rs3/corpus/7.rs3	274	span	277	joint
./corpus_rs3/corpus/7.rs3	277	multinuc	279	span
./corpus_rs3/corpus/7.rs3	278	span	277	joint
./corpus_rs3/corpus/7.rs3	279	span	280	span
./corpus_rs3/corpus/7.rs3	280	span	-	antithesis
./corpus_rs3/corpus/7.rs3	282	multinuc	283	span
./corpus_rs3/corpus/7.rs3	283	span	80	elaboration
./corpus_rs3/corpus/7.rs3	284	span	286	joint
./corpus_rs3/corpus/7.rs3	286	multinuc	287	span
./corpus_rs3/corpus/7.rs3	287	span	78	elaboration
./corpus_rs3/corpus/7.rs3	288	span	371	joint
./corpus_rs3/corpus/7.rs3	289	span	291	joint
./corpus_rs3/corpus/7.rs3	291	multinuc	292	span
./corpus_rs3/corpus/7.rs3	292	span	294	joint
./corpus_rs3/corpus/7.rs3	294	multinuc	295	span
./corpus_rs3/corpus/7.rs3	295	span	86	elaboration
./corpus_rs3/corpus/7.rs3	296	span	298	joint
./corpus_rs3/corpus/7.rs3	298	multinuc	299	span
./corpus_rs3/corpus/7.rs3	299	span	84	elaboration
./corpus_rs3/corpus/7.rs3	300	span	302	joint
./corpus_rs3/corpus/7.rs3	302	multinuc	303	span
./corpus_rs3/corpus/7.rs3	303	span	371	joint
./corpus_rs3/corpus/7.rs3	305	multinuc	307	span
./corpus_rs3/corpus/7.rs3	306	span	310	joint
./corpus_rs3/corpus/7.rs3	307	span	93	elaboration
./corpus_rs3/corpus/7.rs3	308	span	310	joint
./corpus_rs3/corpus/7.rs3	310	multinuc	311	span
./corpus_rs3/corpus/7.rs3	311	span	371	joint
./corpus_rs3/corpus/7.rs3	312	span	319	joint
./corpus_rs3/corpus/7.rs3	313	span	103	evidence
./corpus_rs3/corpus/7.rs3	314	span	318	span
./corpus_rs3/corpus/7.rs3	316	multinuc	317	span
./corpus_rs3/corpus/7.rs3	317	span	314	elaboration
./corpus_rs3/corpus/7.rs3	318	span	319	joint
./corpus_rs3/corpus/7.rs3	319	multinuc	372	span
./corpus_rs3/corpus/7.rs3	321	multinuc	362	span
./corpus_rs3/corpus/7.rs3	322	multinuc	323	span
./corpus_rs3/corpus/7.rs3	323	span	110	elaboration
./corpus_rs3/corpus/7.rs3	324	span	368	contrast
./corpus_rs3/corpus/7.rs3	325	span	368	contrast
./corpus_rs3/corpus/7.rs3	327	multinuc	338	span
./corpus_rs3/corpus/7.rs3	328	span	339	joint
./corpus_rs3/corpus/7.rs3	329	span	331	same-unit
./corpus_rs3/corpus/7.rs3	331	multinuc	332	span
./corpus_rs3/corpus/7.rs3	332	span	177	purpose
./corpus_rs3/corpus/7.rs3	333	span	178	preparation
./corpus_rs3/corpus/7.rs3	335	multinuc	405	span
./corpus_rs3/corpus/7.rs3	336	span	335	joint
./corpus_rs3/corpus/7.rs3	338	span	339	joint
./corpus_rs3/corpus/7.rs3	339	multinuc	404	joint
./corpus_rs3/corpus/7.rs3	340	span	339	joint
./corpus_rs3/corpus/7.rs3	341	span	399	joint
./corpus_rs3/corpus/7.rs3	342	span	396	span
./corpus_rs3/corpus/7.rs3	344	multinuc	397	span
./corpus_rs3/corpus/7.rs3	346	span	403	joint
./corpus_rs3/corpus/7.rs3	347	multinuc	348	span
./corpus_rs3/corpus/7.rs3	348	span	403	joint
./corpus_rs3/corpus/7.rs3	350	multinuc	407	span
./corpus_rs3/corpus/7.rs3	351	span	352	contrast
./corpus_rs3/corpus/7.rs3	352	multinuc	354	span
./corpus_rs3/corpus/7.rs3	353	span	352	contrast
./corpus_rs3/corpus/7.rs3	354	span	355	span
./corpus_rs3/corpus/7.rs3	355	span	356	elaboration
./corpus_rs3/corpus/7.rs3	356	span	360	span
./corpus_rs3/corpus/7.rs3	359	multinuc	409	span
./corpus_rs3/corpus/7.rs3	360	span	359	joint
./corpus_rs3/corpus/7.rs3	362	span	363	contrast
./corpus_rs3/corpus/7.rs3	363	multinuc	364	span
./corpus_rs3/corpus/7.rs3	364	span	367	joint
./corpus_rs3/corpus/7.rs3	367	multinuc	370	span
./corpus_rs3/corpus/7.rs3	368	multinuc	369	span
./corpus_rs3/corpus/7.rs3	369	span	367	joint
./corpus_rs3/corpus/7.rs3	370	span	371	joint
./corpus_rs3/corpus/7.rs3	371	multinuc	373	span
./corpus_rs3/corpus/7.rs3	372	span	371	joint
./corpus_rs3/corpus/7.rs3	373	span	374	span
./corpus_rs3/corpus/7.rs3	374	span	-	antithesis
./corpus_rs3/corpus/7.rs3	376	multinuc	377	span
./corpus_rs3/corpus/7.rs3	377	span	378	span
./corpus_rs3/corpus/7.rs3	378	span	380	joint
./corpus_rs3/corpus/7.rs3	379	span	380	joint
./corpus_rs3/corpus/7.rs3	380	multinuc	387	span
./corpus_rs3/corpus/7.rs3	381	span	383	joint
./corpus_rs3/corpus/7.rs3	383	multinuc	384	span
./corpus_rs3/corpus/7.rs3	384	span	390	span
./corpus_rs3/corpus/7.rs3	385	span	145	evidence
./corpus_rs3/corpus/7.rs3	386	span	395	span
./corpus_rs3/corpus/7.rs3	387	span	386	elaboration
./corpus_rs3/corpus/7.rs3	389	multinuc	408	span
./corpus_rs3/corpus/7.rs3	390	span	392	elaboration
./corpus_rs3/corpus/7.rs3	391	span	136	cause-effect
./corpus_rs3/corpus/7.rs3	392	span	393	span
./corpus_rs3/corpus/7.rs3	393	span	135	elaboration
./corpus_rs3/corpus/7.rs3	394	span	389	joint
./corpus_rs3/corpus/7.rs3	395	span	389	joint
./corpus_rs3/corpus/7.rs3	396	span	399	joint
./corpus_rs3/corpus/7.rs3	397	span	399	joint
./corpus_rs3/corpus/7.rs3	399	multinuc	400	span
./corpus_rs3/corpus/7.rs3	400	span	157	elaboration
./corpus_rs3/corpus/7.rs3	401	span	403	joint
./corpus_rs3/corpus/7.rs3	403	multinuc	406	span
./corpus_rs3/corpus/7.rs3	404	multinuc	411	span
./corpus_rs3/corpus/7.rs3	405	span	404	joint
./corpus_rs3/corpus/7.rs3	406	span	404	joint
./corpus_rs3/corpus/7.rs3	407	span	404	joint
./corpus_rs3/corpus/7.rs3	408	span	404	joint
./corpus_rs3/corpus/7.rs3	409	span	404	joint
./corpus_rs3/corpus/7.rs3	410	span	411	preparation
./corpus_rs3/corpus/7.rs3	411	span	412	span
./corpus_rs3/corpus/7.rs3	412	span	-	antithesis
./corpus_rs3/corpus/69.rs3	68	multinuc	69	span
./corpus_rs3/corpus/69.rs3	69	span	70	span
./corpus_rs3/corpus/69.rs3	70	span	71	same-unit
./corpus_rs3/corpus/69.rs3	71	multinuc	74	span
./corpus_rs3/corpus/69.rs3	72	span	75	contrast
./corpus_rs3/corpus/69.rs3	74	span	75	contrast
./corpus_rs3/corpus/69.rs3	75	multinuc	76	span
./corpus_rs3/corpus/69.rs3	76	span	7	cause-effect
./corpus_rs3/corpus/69.rs3	77	span	-	antithesis
./corpus_rs3/corpus/69.rs3	79	multinuc	80	span
./corpus_rs3/corpus/69.rs3	80	span	81	elaboration
./corpus_rs3/corpus/69.rs3	81	span	136	span
./corpus_rs3/corpus/69.rs3	83	multinuc	84	span
./corpus_rs3/corpus/69.rs3	84	span	12	elaboration
./corpus_rs3/corpus/69.rs3	85	span	137	span
./corpus_rs3/corpus/69.rs3	86	span	88	joint
./corpus_rs3/corpus/69.rs3	88	multinuc	89	span
./corpus_rs3/corpus/69.rs3	89	span	15	elaboration
./corpus_rs3/corpus/69.rs3	90	span	85	elaboration
./corpus_rs3/corpus/69.rs3	92	multinuc	93	span
./corpus_rs3/corpus/69.rs3	93	span	33	concession
./corpus_rs3/corpus/69.rs3	94	span	133	span
./corpus_rs3/corpus/69.rs3	95	span	96	span
./corpus_rs3/corpus/69.rs3	96	span	131	cause-effect
./corpus_rs3/corpus/69.rs3	97	span	113	span
./corpus_rs3/corpus/69.rs3	98	span	155	span
./corpus_rs3/corpus/69.rs3	99	span	102	joint
./corpus_rs3/corpus/69.rs3	100	span	101	span
./corpus_rs3/corpus/69.rs3	101	span	102	joint
./corpus_rs3/corpus/69.rs3	102	multinuc	112	span
./corpus_rs3/corpus/69.rs3	104	multinuc	105	span
./corpus_rs3/corpus/69.rs3	105	span	148	joint
./corpus_rs3/corpus/69.rs3	108	span	109	span
./corpus_rs3/corpus/69.rs3	109	span	156	span
./corpus_rs3/corpus/69.rs3	110	span	111	span
./corpus_rs3/corpus/69.rs3	111	span	158	joint
./corpus_rs3/corpus/69.rs3	112	span	153	contrast
./corpus_rs3/corpus/69.rs3	113	span	131	span
./corpus_rs3/corpus/69.rs3	115	multinuc	116	span
./corpus_rs3/corpus/69.rs3	116	span	117	contrast
./corpus_rs3/corpus/69.rs3	117	multinuc	118	span
./corpus_rs3/corpus/69.rs3	118	span	141	span
./corpus_rs3/corpus/69.rs3	121	span	122	span
./corpus_rs3/corpus/69.rs3	122	span	123	span
./corpus_rs3/corpus/69.rs3	123	span	126	joint
./corpus_rs3/corpus/69.rs3	124	span	126	joint
./corpus_rs3/corpus/69.rs3	126	multinuc	127	span
./corpus_rs3/corpus/69.rs3	127	span	22	elaboration
./corpus_rs3/corpus/69.rs3	128	span	130	joint
./corpus_rs3/corpus/69.rs3	130	multinuc	138	span
./corpus_rs3/corpus/69.rs3	131	span	132	span
./corpus_rs3/corpus/69.rs3	132	span	94	evidence
./corpus_rs3/corpus/69.rs3	133	span	30	elaboration
./corpus_rs3/corpus/69.rs3	134	span	139	joint
./corpus_rs3/corpus/69.rs3	135	span	-	antithesis
./corpus_rs3/corpus/69.rs3	136	span	-	antithesis
./corpus_rs3/corpus/69.rs3	137	span	-	antithesis
./corpus_rs3/corpus/69.rs3	138	span	139	joint
./corpus_rs3/corpus/69.rs3	139	multinuc	140	span
./corpus_rs3/corpus/69.rs3	140	span	118	evidence
./corpus_rs3/corpus/69.rs3	141	span	-	antithesis
./corpus_rs3/corpus/69.rs3	143	multinuc	144	span
./corpus_rs3/corpus/69.rs3	144	span	150	span
./corpus_rs3/corpus/69.rs3	148	multinuc	149	span
./corpus_rs3/corpus/69.rs3	149	span	144	elaboration
./corpus_rs3/corpus/69.rs3	150	span	50	evidence
./corpus_rs3/corpus/69.rs3	151	span	153	contrast
./corpus_rs3/corpus/69.rs3	153	multinuc	154	span
./corpus_rs3/corpus/69.rs3	154	span	98	elaboration
./corpus_rs3/corpus/69.rs3	155	span	-	antithesis
./corpus_rs3/corpus/69.rs3	156	span	158	joint
./corpus_rs3/corpus/69.rs3	158	multinuc	-	antithesis
./corpus_rs3/corpus/43.rs3	34	span	35	span
./corpus_rs3/corpus/43.rs3	35	span	-	antithesis
./corpus_rs3/corpus/43.rs3	36	span	39	joint
./corpus_rs3/corpus/43.rs3	37	span	38	contrast
./corpus_rs3/corpus/43.rs3	38	multinuc	39	joint
./corpus_rs3/corpus/43.rs3	39	multinuc	40	span
./corpus_rs3/corpus/43.rs3	40	span	-	antithesis
./corpus_rs3/corpus/43.rs3	41	span	46	joint
./corpus_rs3/corpus/43.rs3	42	span	43	contrast
./corpus_rs3/corpus/43.rs3	43	multinuc	44	span
./corpus_rs3/corpus/43.rs3	44	span	45	span
./corpus_rs3/corpus/43.rs3	45	span	46	joint
./corpus_rs3/corpus/43.rs3	46	multinuc	47	span
./corpus_rs3/corpus/43.rs3	47	span	48	span
./corpus_rs3/corpus/43.rs3	48	span	-	antithesis
./corpus_rs3/corpus/43.rs3	49	span	52	joint
./corpus_rs3/corpus/43.rs3	50	span	52	joint
./corpus_rs3/corpus/43.rs3	51	span	52	joint
./corpus_rs3/corpus/43.rs3	52	multinuc	-	antithesis
./corpus_rs3/corpus/43.rs3	53	span	54	joint
./corpus_rs3/corpus/43.rs3	54	multinuc	55	span
./corpus_rs3/corpus/43.rs3	55	span	56	span
./corpus_rs3/corpus/43.rs3	56	span	-	antithesis
./corpus_rs3/corpus/43.rs3	57	multinuc	58	span
./corpus_rs3/corpus/43.rs3	58	span	60	joint
./corpus_rs3/corpus/43.rs3	59	span	60	joint
./corpus_rs3/corpus/43.rs3	60	multinuc	61	span
./corpus_rs3/corpus/43.rs3	61	span	62	span
./corpus_rs3/corpus/43.rs3	62	span	-	antithesis
./corpus_rs3/corpus/5.rs3	66	span	67	span
./corpus_rs3/corpus/5.rs3	67	span	72	elaboration
./corpus_rs3/corpus/5.rs3	68	span	69	same-unit
./corpus_rs3/corpus/5.rs3	69	multinuc	70	span
./corpus_rs3/corpus/5.rs3	70	span	71	contrast
./corpus_rs3/corpus/5.rs3	71	multinuc	72	span
./corpus_rs3/corpus/5.rs3	72	span	73	span
./corpus_rs3/corpus/5.rs3	73	span	-	antithesis
./corpus_rs3/corpus/5.rs3	74	multinuc	75	span
./corpus_rs3/corpus/5.rs3	75	span	-	antithesis
./corpus_rs3/corpus/5.rs3	76	multinuc	77	span
./corpus_rs3/corpus/5.rs3	77	span	78	joint
./corpus_rs3/corpus/5.rs3	78	multinuc	79	span
./corpus_rs3/corpus/5.rs3	79	span	80	cause-effect
./corpus_rs3/corpus/5.rs3	80	span	81	span
./corpus_rs3/corpus/5.rs3	81	span	-	antithesis
./corpus_rs3/corpus/5.rs3	82	span	19	elaboration
./corpus_rs3/corpus/5.rs3	83	span	85	contrast
./corpus_rs3/corpus/5.rs3	84	span	85	contrast
./corpus_rs3/corpus/5.rs3	85	multinuc	86	span
./corpus_rs3/corpus/5.rs3	86	span	-	antithesis
./corpus_rs3/corpus/5.rs3	87	span	88	joint
./corpus_rs3/corpus/5.rs3	88	multinuc	89	span
./corpus_rs3/corpus/5.rs3	89	span	91	joint
./corpus_rs3/corpus/5.rs3	90	span	91	joint
./corpus_rs3/corpus/5.rs3	91	multinuc	92	span
./corpus_rs3/corpus/5.rs3	92	span	-	antithesis
./corpus_rs3/corpus/5.rs3	93	span	94	span
./corpus_rs3/corpus/5.rs3	94	span	-	antithesis
./corpus_rs3/corpus/5.rs3	95	span	96	span
./corpus_rs3/corpus/5.rs3	96	span	97	span
./corpus_rs3/corpus/5.rs3	97	span	-	antithesis
./corpus_rs3/corpus/5.rs3	98	span	-	antithesis
./corpus_rs3/corpus/5.rs3	99	span	-	antithesis
./corpus_rs3/corpus/5.rs3	100	span	-	antithesis
./corpus_rs3/corpus/5.rs3	101	multinuc	102	span
./corpus_rs3/corpus/5.rs3	102	span	103	span
./corpus_rs3/corpus/5.rs3	103	span	106	contrast
./corpus_rs3/corpus/5.rs3	104	multinuc	105	span
./corpus_rs3/corpus/5.rs3	105	span	106	contrast
./corpus_rs3/corpus/5.rs3	106	multinuc	107	span
./corpus_rs3/corpus/5.rs3	107	span	-	antithesis
./corpus_rs3/corpus/5.rs3	108	multinuc	109	span
./corpus_rs3/corpus/5.rs3	109	span	111	elaboration
./corpus_rs3/corpus/5.rs3	110	span	111	span
./corpus_rs3/corpus/5.rs3	111	span	112	span
./corpus_rs3/corpus/5.rs3	112	span	113	span
./corpus_rs3/corpus/5.rs3	113	span	115	joint
./corpus_rs3/corpus/5.rs3	114	span	115	joint
./corpus_rs3/corpus/5.rs3	115	multinuc	116	span
./corpus_rs3/corpus/5.rs3	116	span	117	span
./corpus_rs3/corpus/5.rs3	117	span	-	antithesis
./corpus_rs3/corpus/5.rs3	118	multinuc	119	span
./corpus_rs3/corpus/5.rs3	119	span	122	joint
./corpus_rs3/corpus/5.rs3	120	multinuc	121	span
./corpus_rs3/corpus/5.rs3	121	span	127	joint
./corpus_rs3/corpus/5.rs3	122	multinuc	123	span
./corpus_rs3/corpus/5.rs3	123	span	127	joint
./corpus_rs3/corpus/5.rs3	124	multinuc	125	span
./corpus_rs3/corpus/5.rs3	125	span	126	span
./corpus_rs3/corpus/5.rs3	126	span	127	joint
./corpus_rs3/corpus/5.rs3	127	multinuc	128	span
./corpus_rs3/corpus/5.rs3	128	span	129	span
./corpus_rs3/corpus/5.rs3	129	span	-	antithesis
./corpus_rs3/corpus/5.rs3	130	span	132	joint
./corpus_rs3/corpus/5.rs3	131	span	132	joint
./corpus_rs3/corpus/5.rs3	132	multinuc	133	span
./corpus_rs3/corpus/5.rs3	133	span	-	antithesis
./corpus_rs3/corpus/57.rs3	50	span	-	antithesis
./corpus_rs3/corpus/57.rs3	51	span	59	joint
./corpus_rs3/corpus/57.rs3	52	span	54	sequence
./corpus_rs3/corpus/57.rs3	53	span	54	sequence
./corpus_rs3/corpus/57.rs3	54	multinuc	55	span
./corpus_rs3/corpus/57.rs3	55	span	59	joint
./corpus_rs3/corpus/57.rs3	56	multinuc	57	span
./corpus_rs3/corpus/57.rs3	57	span	58	span
./corpus_rs3/corpus/57.rs3	58	span	59	joint
./corpus_rs3/corpus/57.rs3	59	multinuc	60	span
./corpus_rs3/corpus/57.rs3	60	span	-	antithesis
./corpus_rs3/corpus/57.rs3	61	span	62	joint
./corpus_rs3/corpus/57.rs3	62	multinuc	63	span
./corpus_rs3/corpus/57.rs3	63	span	-	antithesis
./corpus_rs3/corpus/57.rs3	64	multinuc	65	span
./corpus_rs3/corpus/57.rs3	65	span	66	span
./corpus_rs3/corpus/57.rs3	66	span	70	joint
./corpus_rs3/corpus/57.rs3	67	span	70	joint
./corpus_rs3/corpus/57.rs3	68	span	69	span
./corpus_rs3/corpus/57.rs3	69	span	70	joint
./corpus_rs3/corpus/57.rs3	70	multinuc	-	antithesis
./corpus_rs3/corpus/57.rs3	71	multinuc	72	span
./corpus_rs3/corpus/57.rs3	72	span	-	antithesis
./corpus_rs3/corpus/57.rs3	73	span	75	joint
./corpus_rs3/corpus/57.rs3	74	span	75	joint
./corpus_rs3/corpus/57.rs3	75	multinuc	76	span
./corpus_rs3/corpus/57.rs3	76	span	77	span
./corpus_rs3/corpus/57.rs3	77	span	-	antithesis
./corpus_rs3/corpus/57.rs3	78	multinuc	79	span
./corpus_rs3/corpus/57.rs3	79	span	80	span
./corpus_rs3/corpus/57.rs3	80	span	82	joint
./corpus_rs3/corpus/57.rs3	81	span	82	joint
./corpus_rs3/corpus/57.rs3	82	multinuc	83	span
./corpus_rs3/corpus/57.rs3	83	span	-	antithesis
./corpus_rs3/corpus/57.rs3	84	multinuc	85	span
./corpus_rs3/corpus/57.rs3	85	span	86	joint
./corpus_rs3/corpus/57.rs3	86	multinuc	87	span
./corpus_rs3/corpus/57.rs3	87	span	88	span
./corpus_rs3/corpus/57.rs3	88	span	-	antithesis
./corpus_rs3/corpus/57.rs3	89	multinuc	90	span
./corpus_rs3/corpus/57.rs3	90	span	92	joint
./corpus_rs3/corpus/57.rs3	91	span	92	joint
./corpus_rs3/corpus/57.rs3	92	multinuc	93	span
./corpus_rs3/corpus/57.rs3	93	span	94	span
./corpus_rs3/corpus/57.rs3	94	span	-	antithesis
./corpus_rs3/corpus/4.rs3	48	span	86	joint
./corpus_rs3/corpus/4.rs3	49	span	51	same-unit
./corpus_rs3/corpus/4.rs3	51	multinuc	93	span
./corpus_rs3/corpus/4.rs3	52	span	91	span
./corpus_rs3/corpus/4.rs3	53	span	54	same-unit
./corpus_rs3/corpus/4.rs3	54	multinuc	90	span
./corpus_rs3/corpus/4.rs3	56	multinuc	76	span
./corpus_rs3/corpus/4.rs3	57	span	84	span
./corpus_rs3/corpus/4.rs3	58	multinuc	59	span
./corpus_rs3/corpus/4.rs3	59	span	25	elaboration
./corpus_rs3/corpus/4.rs3	60	span	95	joint
./corpus_rs3/corpus/4.rs3	62	multinuc	63	span
./corpus_rs3/corpus/4.rs3	63	span	30	elaboration
./corpus_rs3/corpus/4.rs3	64	span	66	same-unit
./corpus_rs3/corpus/4.rs3	66	multinuc	67	span
./corpus_rs3/corpus/4.rs3	67	span	100	span
./corpus_rs3/corpus/4.rs3	68	span	110	elaboration
./corpus_rs3/corpus/4.rs3	70	multinuc	106	span
./corpus_rs3/corpus/4.rs3	71	multinuc	72	span
./corpus_rs3/corpus/4.rs3	72	span	36	elaboration
./corpus_rs3/corpus/4.rs3	73	span	75	same-unit
./corpus_rs3/corpus/4.rs3	75	multinuc	110	span
./corpus_rs3/corpus/4.rs3	76	span	13	elaboration
