Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/2.rs3	 в Нью-Йорке горят небоскребы,	8	36	joint
./corpus_rs3/corpus/2.rs3	 а на Красной площади сидят арабские боевики с «калашами» наперевес.	9	36	joint
./corpus_rs3/corpus/2.rs3	 Примечательно то, что сделан был этот пророческий проект в 1996 году – до печально известных событий 11 сентября, до «Норд-Оста» и других страшных трагедий XXI столетия.	10	38	elaboration
./corpus_rs3/corpus/2.rs3	 ##### Работа «Последнее восстание» была начата в 2005 году.	11	55	joint
./corpus_rs3/corpus/2.rs3	 Она открывает зрителю вход в виртуальный высокотехнологичный мир,	12	41	span
./corpus_rs3/corpus/2.rs3	 где кровавая война – всего лишь игра,	13	39	joint
./corpus_rs3/corpus/2.rs3	 пытки – развлечения современных валькирий,	14	39	joint
./corpus_rs3/corpus/2.rs3	 где все против всех	15	39	joint
./corpus_rs3/corpus/2.rs3	 и единственная форма существования – беспощадный бунт.	16	39	joint
./corpus_rs3/corpus/2.rs3	 И этот мир deus ex machina превращается в новую реальность XXI века.	17	41	elaboration
./corpus_rs3/corpus/2.rs3	 ##### Помимо арт-группы АЕС+Ф	18	48	same-unit
./corpus_rs3/corpus/2.rs3	 себя показать	19	43	joint
./corpus_rs3/corpus/2.rs3	 и людей посмотреть	20	43	joint
./corpus_rs3/corpus/2.rs3	 приехал не менее плодовитый российский мультимедийный арт-коллектив Electroboutique со своими уникальными device-art объектами,	21	45	span
./corpus_rs3/corpus/2.rs3	 транслирующими протест против уродливых форм капитализма.	22	21	elaboration
./corpus_rs3/corpus/2.rs3	 Демиургов и идеологов «критического искусства» зовут Алексей Шульгин и Аристарх Чернышев.	23	49	elaboration
./corpus_rs3/corpus/2.rs3	 ##### В общей сложности в выставке принимают участие 70 художников из 26 стран, включая Россию, Корею, Японию, Китай, Австралию, Францию, США, Нидерланды и Данию.	24	52	joint
./corpus_rs3/corpus/2.rs3	 Продлится она 55 дней, до 5 ноября.	25	52	joint
./corpus_rs3/corpus/2.rs3	 На суд зрителей представлены инновационные произведения искусства,	26	50	span
./corpus_rs3/corpus/2.rs3	 созданные на стыке современного арта и хай-тека.	27	26	elaboration
./corpus_rs3/corpus/2.rs3	 Директор выставки Илхо Пайк считает,	28	29	attribution
./corpus_rs3/corpus/2.rs3	 что Сеульская биеннале призвана категоризировать различия между традиционным и медиаискусством.	29	51	span
./corpus_rs3/corpus/50.rs3	 ##### В одном из районов Киева оппозиция запретила правящую Партию регионов, а также Компартию Украины.	1	42	span
./corpus_rs3/corpus/50.rs3	 Об этом сообщил в Facebook депутат от оппозиционной националистической партии «Свобода» Андрей Ильенко.	2	1	attribution
./corpus_rs3/corpus/50.rs3	 Решение о запрете приняла так называемая «народная рада» Деснянского района,	3	41	span
./corpus_rs3/corpus/50.rs3	 созданная сторонниками оппозиции.	4	3	elaboration
./corpus_rs3/corpus/50.rs3	 ##### Как сообщили в партии «Свобода»,	5	6	attribution
./corpus_rs3/corpus/50.rs3	 в понедельник, 3 февраля, ее сторонники провели пикет возле администрации Деснянского района.	6	47	span
./corpus_rs3/corpus/50.rs3	 Депутат Ильенко,	7	45	span
./corpus_rs3/corpus/50.rs3	 принимавший участие в пикете,	8	7	elaboration
./corpus_rs3/corpus/50.rs3	 обвинил чиновников в коррупции	9	44	joint
./corpus_rs3/corpus/50.rs3	 и потребовал, чтобы администрация «прекратила свою деятельность».	10	44	joint
./corpus_rs3/corpus/50.rs3	 ##### После того, как требования пикетчиков выполнены не были,	11	12	cause-effect
./corpus_rs3/corpus/50.rs3	 они объявили о создании «народной рады».	12	51	span
./corpus_rs3/corpus/50.rs3	 Ее заседание состоялось в приемной депутата Ильенко.	13	52	joint
./corpus_rs3/corpus/50.rs3	 В ходе этого заседания и было решено запретить партию власти на территории района,	14	50	joint
./corpus_rs3/corpus/50.rs3	 кроме того, решено было создать «отряды самообороны»,	15	49	span
./corpus_rs3/corpus/50.rs3	 которые будут противостоять «титушкам» (провокаторам) и «бандитам в погонах».	16	15	elaboration
./corpus_rs3/corpus/50.rs3	 ##### В чем конкретно будет выражаться запрет на деятельность Партии регионов и Компартии Украины, не уточняется.	17	55	joint
./corpus_rs3/corpus/50.rs3	 Неясно также,	18	19	interpretation-evaluation
./corpus_rs3/corpus/50.rs3	 как оппозиция планирует следить за его соблюдением.	19	56	span
./corpus_rs3/corpus/50.rs3	 ##### Ранее ПР и КПУ запретили в Тернопольской и Ивано-Франковской областях.	20	60	span
./corpus_rs3/corpus/50.rs3	 Соответствующие решения были приняты областными советами,	21	57	span
./corpus_rs3/corpus/50.rs3	 состоящими в том числе из представителей «Свободы».	22	21	elaboration
./corpus_rs3/corpus/50.rs3	 Кроме того, в Хмельницкой и Полтавской областях о запрете объявили так называемые «народные рады»	23	59	span
./corpus_rs3/corpus/50.rs3	 — альтернативные структуры, созданные сторонниками оппозиции.	24	23	elaboration
./corpus_rs3/corpus/50.rs3	 ##### В Киеве оппозиционеры в конце прошлого года захватили часть здания мэрии	25	61	sequence
./corpus_rs3/corpus/50.rs3	 позднее они объявили о создании в столице «народной рады»)	26	61	sequence
./corpus_rs3/corpus/50.rs3	 В новом году протестующие стали захватывать здания областных администраций.	27	63	span
./corpus_rs3/corpus/50.rs3	 Главным образом, это происходило на западе страны,	28	62	span
./corpus_rs3/corpus/50.rs3	 где протестное движение пользуется существенной поддержкой.	29	28	elaboration
./corpus_rs3/corpus/50.rs3	 ##### В Крыму, в свою очередь, местные власти,	30	66	span
./corpus_rs3/corpus/50.rs3	 осудившие протестное движение,	31	30	elaboration
./corpus_rs3/corpus/50.rs3	 запретили партию «Свобода».	32	65	same-unit
./corpus_rs3/corpus/50.rs3	 Позднее это решение было обжаловано прокуратурой.	33	67	sequence
./corpus_rs3/corpus/50.rs3	 ##### Оппозиционная кампания под лозунгами евроинтеграции и смены власти на Украине продолжается уже более двух месяцев.	34	72	joint
./corpus_rs3/corpus/50.rs3	 В столкновениях между сторонниками оппозиции и правоохранителями пострадали сотни людей,	35	68	joint
./corpus_rs3/corpus/50.rs3	 с обеих сторон также есть погибшие.	36	68	joint
./corpus_rs3/corpus/50.rs3	 Власти на этом фоне пытаются вести переговоры с оппозицией,	37	71	joint
./corpus_rs3/corpus/50.rs3	 они пошли на определенные уступки	38	70	span
./corpus_rs3/corpus/50.rs3	 в частности, было отправлено в отставку правительство)	39	38	elaboration
./corpus_rs3/corpus/50.rs3	 но добиться прекращения противостояния не смогли.	40	69	contrast
./corpus_rs3/corpus/68.rs3	 ##### Оккупация Ирака американцами и их союзниками, как ожидалось, должна была начать процесс преобразований по всему Ближнему Востоку.	1	-	antithesis
./corpus_rs3/corpus/68.rs3	 Сирийский поэт и политический аналитик Аммар Абдулхамид высказывает предположение,	2	69	attribution
./corpus_rs3/corpus/68.rs3	 что в Сирии сейчас происходит "оттепель"	3	69	span
./corpus_rs3/corpus/68.rs3	 - если и не совсем ещё перемена,	4	5	condition
./corpus_rs3/corpus/68.rs3	 то, возможно, нечто ей предшествующее.	5	68	span
./corpus_rs3/corpus/68.rs3	 ##### Жизнь в Сирии простой никогда не была.	6	-	antithesis
./corpus_rs3/corpus/68.rs3	 Реальность, тщательно запрятанная под внешней однородностью, всегда была слишком сложной даже для самых проницательных исследователей.	7	73	joint
./corpus_rs3/corpus/68.rs3	 Мирное сосуществование между многочисленными этническими, религиозными и племенными группами в стране - это результат сложного наслоения уступок, компромиссов, негласных соглашений и других прагматических договорённостей,	8	71	span
./corpus_rs3/corpus/68.rs3	 доведённых до совершенства за несколько столетий.	9	8	elaboration
./corpus_rs3/corpus/68.rs3	 ##### В последние несколько месяцев жизнь стала ещё более сложной, поскольку как правящая элита страны, так и приверженцы гражданского общества, кажется, никогда ещё не были в большем замешательстве по поводу будущего страны.	10	77	joint
./corpus_rs3/corpus/68.rs3	 Каждая группа сосредоточена на утверждении своих собственных привилегий,	11	76	joint
./corpus_rs3/corpus/68.rs3	 в то время как сохранение территориальной целостности и национального единства страны становится всё более неуправляемым и скользким делом.	12	76	joint
./corpus_rs3/corpus/68.rs3	 ##### Эти изменения, конечно, являются следствием оккупации Ирака американцами и их союзниками,	13	79	span
./corpus_rs3/corpus/68.rs3	 превратившей туманную и отдалённую угрозу во внушительного соседа,	14	78	span
./corpus_rs3/corpus/68.rs3	 намерения которого в отношении сирийского баасистского режима никак не назовёшь дружественными.	15	14	elaboration
./corpus_rs3/corpus/68.rs3	 В результате до правящих кругов, ранее лишённых чувства реальности, наконец начала доходить необходимость радикальных изменений в структуре и стиле режима.	16	-	antithesis
./corpus_rs3/corpus/68.rs3	 ##### В результате различные центры политической власти Сирии начали лихорадочно искать образ, с помощью которого можно было бы заявлять о переменах	17	81	joint
./corpus_rs3/corpus/68.rs3	 и при этом дать возможность нынешнему порядку продолжать существовать.	18	81	joint
./corpus_rs3/corpus/68.rs3	 Поскольку правители Сирии не обладают ни способностями, ни знаниями, необходимыми для создания такого образа,	19	20	condition
./corpus_rs3/corpus/68.rs3	 гражданскому обществу была предоставлена некоторая свобода действий.	20	82	span
./corpus_rs3/corpus/68.rs3	 ##### Безусловно, это расширение сферы действия гражданского общества может вылиться даже в открытую оппозицию правящим кругам Сирии.	21	89	joint
./corpus_rs3/corpus/68.rs3	 Смысл заключается в том, чтобы позволить некоторую дискуссию в надежде на создание отчаянно необходимого образа перемен.	22	87	span
./corpus_rs3/corpus/68.rs3	 Таким образом, у окружающего мира создастся впечатление, что происходят серьёзные изменения	23	85	joint
./corpus_rs3/corpus/68.rs3	 и что режиму нужно дать время на их проведение.	24	85	joint
./corpus_rs3/corpus/68.rs3	 Поэтому подавление, аресты и незаконные суды сосуществуют в сегодняшней Сирии с всё возрастающей терпимостью к творческим инициативам.	25	-	antithesis
./corpus_rs3/corpus/68.rs3	 ##### В течение последних нескольких месяцев образовалось более двадцати негосударственных объединений.	26	97	span
./corpus_rs3/corpus/68.rs3	 Многие из них представляют собой благотворительные общества,	27	92	joint
./corpus_rs3/corpus/68.rs3	 и часто в их консультативные комитеты входят один или два члена, явно связанные с правительством (дочь какого-нибудь министра или армейского генерала,	28	91	joint
./corpus_rs3/corpus/68.rs3	 или же, как в нескольких известных примерах, жена президента).	29	91	joint
./corpus_rs3/corpus/68.rs3	 Даже несмотря на это,	30	94	concession
./corpus_rs3/corpus/68.rs3	 такая перемена всё равно значительна по сирийским стандартам,	31	94	span
./corpus_rs3/corpus/68.rs3	 поскольку на независимые инициативы по традиции смотрят неодобрительно.	32	31	cause-effect
./corpus_rs3/corpus/68.rs3	 ##### Действительно значимым событием является создание сирийским инженером Айманом Абдул Нуром пресс-службы All4Syria.	33	101	preparation
./corpus_rs3/corpus/68.rs3	 В службу входит электронный информационный бюллетень,	34	99	span
./corpus_rs3/corpus/68.rs3	 содержащий относящиеся к Сирии доклады и статьи из разнообразных источников,	35	98	span
./corpus_rs3/corpus/68.rs3	 часто включающие комментарии деятелей оппозиции внутри страны и за её пределами.	36	35	elaboration
./corpus_rs3/corpus/68.rs3	 Ресурс All4Syria стал своего рода косвенным средством диалога между правительством и оппозицией - диалога, который иначе мог бы и не состояться.	37	100	joint
./corpus_rs3/corpus/68.rs3	 ##### Хотя интернет-сайт All4Syria был недавно заблокирован без указания причин,	38	103	concession
./corpus_rs3/corpus/68.rs3	 информационный бюллетень продолжает распространяться,	39	102	joint
./corpus_rs3/corpus/68.rs3	 и г-на Абдул Нура пока никто не тревожит.	40	102	joint
./corpus_rs3/corpus/68.rs3	 ##### Я участвовал в реализации другой инициативы, проекта Tharwa,	41	111	span
./corpus_rs3/corpus/68.rs3	 о котором я давно мечтал как об одном из способов,	42	104	span
./corpus_rs3/corpus/68.rs3	 с помощью которых арабский мир мог бы подступиться к своим проблемам религиозных и этнических меньшинств.	43	42	elaboration
./corpus_rs3/corpus/68.rs3	 Хотя по охвату проект Tharwa	44	105	span
./corpus_rs3/corpus/68.rs3	 (Tharwa по-арабски означает "богатство")	45	44	elaboration
./corpus_rs3/corpus/68.rs3	 является региональным,	46	106	same-unit
./corpus_rs3/corpus/68.rs3	 а его консультативный совет представляет собой пёструю международную палитру,	47	107	joint
./corpus_rs3/corpus/68.rs3	 он базируется в Дамаске	48	109	joint
./corpus_rs3/corpus/68.rs3	 и будет управляться оттуда.	49	109	joint
./corpus_rs3/corpus/68.rs3	 ##### Открытие проекта Tharwa месяц назад случайно совпало с потрясшими север Сирии курдскими восстаниями.	50	117	background
./corpus_rs3/corpus/68.rs3	 Это,	51	114	span
./corpus_rs3/corpus/68.rs3	 в сочетании с известностью членов консультативного совета (в который входят хорошо известный египетский социолог Саад Эддин Ибрагим, французский эксперт по политическому исламу Жиль Кепель и член совета института Брукингса Флинт Леверетт) и чувствительностью к вопросу прав меньшинств в целом,	52	51	elaboration
./corpus_rs3/corpus/68.rs3	 сделало проект заметным на национальном, региональном и международном уровне.	53	115	joint
./corpus_rs3/corpus/68.rs3	 ##### До сих пор власти Сирии никак не отреагировали на проект Tharwa.	54	-	antithesis
./corpus_rs3/corpus/68.rs3	 Вероятно, время для этого пока ещё не наступило.	55	119	joint
./corpus_rs3/corpus/68.rs3	 Но данный проект, по-видимому, представляет собой такой вид деятельности, который может помочь созданию образа перемен.	56	118	span
./corpus_rs3/corpus/68.rs3	 Некоторые из членов сирийского правительства могут это осознавать.	57	56	elaboration
./corpus_rs3/corpus/68.rs3	 ##### Тем не менее, четырнадцати активистам-сторонникам гражданского общества, пытавшимся организовать специальную встречу для обсуждения реалий курдского вопроса в Сирии, недавно были вынесены различные приговоры по обвинению в действиях, направленных на подрыв национального единства.	58	-	antithesis
./corpus_rs3/corpus/68.rs3	 Власти проявляют недвусмысленное стремление контролировать степень "оттепели" сирийской политической культуры.	59	123	joint
./corpus_rs3/corpus/68.rs3	 Но,	60	121	span
./corpus_rs3/corpus/68.rs3	 несмотря даже на то, что подобные репрессии продолжаются,	61	60	concession
./corpus_rs3/corpus/68.rs3	 всё больше частных независимых инициатив прорывается к поверхности.	62	122	same-unit
./corpus_rs3/corpus/68.rs3	 ##### Нынешнее время для моих коллег и для меня - это время непрерывной напряжённой работы по расширению участия населения в жизни страны и региона.	63	-	antithesis
./corpus_rs3/corpus/68.rs3	 На данном этапе мы не можем судить о том, как будут развиваться события дальше.	64	128	joint
./corpus_rs3/corpus/68.rs3	 Всё на свете кажется возможным.	65	127	contrast
./corpus_rs3/corpus/68.rs3	 Тем не менее, хочется думать, что Сирия вступает в новый период,	66	125	joint
./corpus_rs3/corpus/68.rs3	 и эпоха, грехи которой лежат на всех нас, подходит к концу.	67	125	joint
./corpus_rs3/corpus/54.rs3	 ##### На улице Грушевского в Киеве,	1	41	span
./corpus_rs3/corpus/54.rs3	 где в воскресенье начались беспорядки,	2	1	elaboration
./corpus_rs3/corpus/54.rs3	 группа активистов занялась строительством катапульты.	3	40	same-unit
./corpus_rs3/corpus/54.rs3	 Об этом сообщает «Сегодня».	4	42	attribution
./corpus_rs3/corpus/54.rs3	 Пока что они заняты изучением чертежей.	5	50	span
./corpus_rs3/corpus/54.rs3	 ##### «Четверо активистов,	6	43	span
./corpus_rs3/corpus/54.rs3	 которые принесли длинные — почти двухметровые — бруски,	7	6	elaboration
./corpus_rs3/corpus/54.rs3	 — описывает происходящее издание. —	8	43	attribution
./corpus_rs3/corpus/54.rs3	 И,	9	45	same-unit
./corpus_rs3/corpus/54.rs3	 развернув план построения метательной машины,	10	11	elaboration
./corpus_rs3/corpus/54.rs3	 они живо стали обсуждать распечатанные образцы».	11	44	span
./corpus_rs3/corpus/54.rs3	 Один из них подтвердил, что «это будет катапульта».	12	49	joint
./corpus_rs3/corpus/54.rs3	 ##### Ранее УНН сообщало,	13	14	attribution
./corpus_rs3/corpus/54.rs3	 что противостояние на улице Грушевского активизировалось.	14	55	span
./corpus_rs3/corpus/54.rs3	 «Митингующие активно бьют в барабаны	15	53	joint
./corpus_rs3/corpus/54.rs3	 и бросают камни,	16	53	joint
./corpus_rs3/corpus/54.rs3	 — передавал с места происшествия корреспондент агентства. —	17	54	attribution
./corpus_rs3/corpus/54.rs3	 Активисты под прикрытием тентов и крышек от биотуалетов пытаются подобраться ближе к внутренним войскам».	18	57	joint
./corpus_rs3/corpus/54.rs3	 ##### По данным "Английское название" сторонники оппозиции продолжают возводить на улице Грушевского баррикады,	19	58	joint
./corpus_rs3/corpus/54.rs3	 там же изготавливают «коктейли Молотова».	20	58	joint
./corpus_rs3/corpus/54.rs3	 Число протестующих там,	21	59	span
./corpus_rs3/corpus/54.rs3	 как сообщает «РБК-Украина»,	22	21	attribution
./corpus_rs3/corpus/54.rs3	 составляет около двух тысяч человек.	23	60	same-unit
./corpus_rs3/corpus/54.rs3	 ##### Против тех, кто атакует милицейские кордоны, правоохранители используют слезоточивый газ.	24	57	joint
./corpus_rs3/corpus/54.rs3	 ##### Беспорядки в центре Киева начались после «народного вече»	25	71	span
./corpus_rs3/corpus/54.rs3	 — массового митинга оппозиции,	26	63	span
./corpus_rs3/corpus/54.rs3	 состоявшегося в воскресенье, 19 января.	27	26	elaboration
./corpus_rs3/corpus/54.rs3	 На митинге лидеры оппозиции объявили о том,	28	29	attribution
./corpus_rs3/corpus/54.rs3	 что в стране якобы пройдут досрочные выборы,	29	65	span
./corpus_rs3/corpus/54.rs3	 а также предложили приступить к созданию «народных органов власти».	30	64	joint
./corpus_rs3/corpus/54.rs3	 Часть протестующих пыталась пройти к правительственному кварталу,	31	66	contrast
./corpus_rs3/corpus/54.rs3	 но была остановлена милицейскими кордонами.	32	66	contrast
./corpus_rs3/corpus/54.rs3	 Начались столкновения,	33	67	span
./corpus_rs3/corpus/54.rs3	 в котором радикально настроенные противники власти использовали палки, булыжники и бутылки с зажигательной смесью.	34	33	elaboration
./corpus_rs3/corpus/54.rs3	 Правоохранители, в свою очередь, применяли водометы, слезоточивый газ, шумовые гранаты и резиновые пули.	35	68	comparison
./corpus_rs3/corpus/54.rs3	 ##### По данным на утро понедельника, число пострадавших с обеих сторон составило около 200 человек.	36	76	sequence
./corpus_rs3/corpus/54.rs3	 В связи с событиями в Киеве было начато уголовное производство.	37	74	joint
./corpus_rs3/corpus/54.rs3	 В то же время власти согласились создать рабочую группу с участием оппозиции,	38	73	span
./corpus_rs3/corpus/54.rs3	 которая займется урегулированием политического кризиса.	39	38	elaboration
./corpus_rs3/corpus/6.rs3	 ##### Агрессия НАТО против Югославии,	1	120	span
./corpus_rs3/corpus/6.rs3	 случившаяся 10 лет назад (23 марта — 10 июня 1999 года),	2	1	elaboration
./corpus_rs3/corpus/6.rs3	 вызвала в России очень сильную эмоциональную реакцию и,	3	121	same-unit
./corpus_rs3/corpus/6.rs3	 как у нас водится,	4	5	interpretation-evaluation
./corpus_rs3/corpus/6.rs3	 подверглась сильнейшей мифологизации.	5	122	span
./corpus_rs3/corpus/6.rs3	 В итоге,	6	125	same-unit
./corpus_rs3/corpus/6.rs3	 как это ни парадоксально,	7	8	interpretation-evaluation
./corpus_rs3/corpus/6.rs3	 некоторые полезные выводы политического и военного характера не сделаны до сих пор.	8	124	span
./corpus_rs3/corpus/6.rs3	 ##### В России до сих пор не принято обсуждать причины этой войны.	9	131	joint
./corpus_rs3/corpus/6.rs3	 Граждане нашей страны почти поголовно убедили самих себя, что Запад всегда воюет за нефть.	10	131	joint
./corpus_rs3/corpus/6.rs3	 Однако югославская война совсем никаким боком не лезет в нефтяную теорию.	11	129	span
./corpus_rs3/corpus/6.rs3	 Здесь нет ни нефти, ни газа, ни даже какого-нибудь паршивенького транзитного трубопровода.	12	11	evidence
./corpus_rs3/corpus/6.rs3	 Не проходит и вспомогательная теория о получении «плацдарма на Балканах».	13	130	span
./corpus_rs3/corpus/6.rs3	 У НАТО и без Югославии давно нет проблем с плацдармами на Балканах,	14	127	joint
./corpus_rs3/corpus/6.rs3	 тем более что территория и инфраструктура Косова в этом плане не дает им абсолютно ничего эксклюзивного.	15	127	joint
./corpus_rs3/corpus/6.rs3	 ##### Из-за этого приходится (за неимением других вариантов) верить в правдивость официальной западной версии	16	136	span
./corpus_rs3/corpus/6.rs3	 — «гуманитарной интервенции».	17	16	elaboration
./corpus_rs3/corpus/6.rs3	 Запад сам себя психологически накачал,	18	135	span
./corpus_rs3/corpus/6.rs3	 устроив многомесячную истерику по поводу «этнических чисток»,	19	134	span
./corpus_rs3/corpus/6.rs3	 совершаемых режимом Милошевича против «беззащитных» албанцев.	20	19	elaboration
./corpus_rs3/corpus/6.rs3	 Нельзя сказать, что истерика не имела под собой совсем никаких оснований,	21	140	contrast
./corpus_rs3/corpus/6.rs3	 но некоторые особенности противоположной стороны (албанских боевиков,	22	137	span
./corpus_rs3/corpus/6.rs3	 представлявших собой смесь наркоторговцев, исламских экстремистов, а главным образом просто бандитов)	23	22	elaboration
./corpus_rs3/corpus/6.rs3	 как-то выпали из виду западных политиков и журналистов,	24	139	span
./corpus_rs3/corpus/6.rs3	 утративших даже видимость объективности.	25	24	elaboration
./corpus_rs3/corpus/6.rs3	 Тем не менее агрессия,	26	141	span
./corpus_rs3/corpus/6.rs3	 ставшая ошибкой и преступлением одновременно,	27	26	elaboration
./corpus_rs3/corpus/6.rs3	 была совершена из лучших побуждений.	28	142	same-unit
./corpus_rs3/corpus/6.rs3	 О том,	29	144	same-unit
./corpus_rs3/corpus/6.rs3	 что получилось сегодня из этих побуждений,	30	143	span
./corpus_rs3/corpus/6.rs3	 «Частный корреспондент» уже писал в статье «Казус Косова».	31	30	attribution
./corpus_rs3/corpus/6.rs3	 ##### Кроме того, в России привыкли видеть в НАТО чудовищную военную силу, готовую растерзать всё на своем пути.	32	150	span
./corpus_rs3/corpus/6.rs3	 Югославская агрессия, казалось бы, стала лучшим подтверждением данного мнения.	33	149	contrast
./corpus_rs3/corpus/6.rs3	 Правда, на фоне мифов и эмоций у нас и в этом плане кое-чего не заметили.	34	149	contrast
./corpus_rs3/corpus/6.rs3	 ##### Во-первых, агрессии бы не случилось,	35	167	span
./corpus_rs3/corpus/6.rs3	 если бы Югославия имела возможность дать достойный ответ.	36	35	condition
./corpus_rs3/corpus/6.rs3	 Очень показательно, что Венгрия	37	151	span
./corpus_rs3/corpus/6.rs3	 (единственная на тот момент страна — член НАТО, имевшая с Югославией общую сухопутную границу)	38	37	elaboration
./corpus_rs3/corpus/6.rs3	 лишь допустила на свои аэродромы американские самолеты-заправщики и спасательные вертолеты (то есть вспомогательные, но не боевые силы)	39	152	same-unit
./corpus_rs3/corpus/6.rs3	 , а также вытребовала эскадрилью американских истребителей	40	155	span
./corpus_rs3/corpus/6.rs3	 для выполнения	41	154	same-unit
./corpus_rs3/corpus/6.rs3	 (это было специально подчеркнуто венгерскими официальными лицами)	42	43	attribution
./corpus_rs3/corpus/6.rs3	 исключительно задач ПВО.	43	153	span
./corpus_rs3/corpus/6.rs3	 Венгрия вступила в НАТО всего за месяц до агрессии.	44	158	joint
./corpus_rs3/corpus/6.rs3	 Как и все остальные новые члены альянса, она хотела, чтобы ее защищали,	45	157	contrast
./corpus_rs3/corpus/6.rs3	 но не имела ни малейшего желания подвергать себя опасности.	46	157	contrast
./corpus_rs3/corpus/6.rs3	 ##### Не одни венгры страдали отсутствием энтузиазма.	47	165	span
./corpus_rs3/corpus/6.rs3	 Например, экипаж одного из норвежских тральщиков отказался отправляться к югославским берегам.	48	162	joint
./corpus_rs3/corpus/6.rs3	 Хотя никакой войны на море в 1999 году не было вообще,	49	50	cause-effect
./corpus_rs3/corpus/6.rs3	 поэтому поход тральщика в Адриатику больше напоминал бы круиз,	50	160	span
./corpus_rs3/corpus/6.rs3	 но даже теоретическая опасность возмутила «викингов».	51	161	contrast
./corpus_rs3/corpus/6.rs3	 В целом, правда, старые члены НАТО вроде бы воевали активно.	52	166	span
./corpus_rs3/corpus/6.rs3	 Именно потому, что достать их территории югославы не могли,	53	163	joint
./corpus_rs3/corpus/6.rs3	 да и ПВО сербов оказалась почти бессильной.	54	163	joint
./corpus_rs3/corpus/6.rs3	 По нашим СМИ до сих пор гуляет масса альтернативных списков огромных потерь,	55	172	span
./corpus_rs3/corpus/6.rs3	 которые ВВС НАТО якобы понесли в югославском небе.	56	55	elaboration
./corpus_rs3/corpus/6.rs3	 У этих списков есть, увы, один небольшой недостаток — полное отсутствие доказательств.	57	171	span
./corpus_rs3/corpus/6.rs3	 Хотя бы в виде фотографий сбитых самолетов и вертолетов.	58	57	concession
./corpus_rs3/corpus/6.rs3	 Объяснения отсутствия этих фотографий настолько смехотворны,	59	174	span
./corpus_rs3/corpus/6.rs3	 что нет смысла их повторять.	60	59	elaboration
./corpus_rs3/corpus/6.rs3	 И здесь,	61	176	same-unit
./corpus_rs3/corpus/6.rs3	 как ни печально,	62	63	interpretation-evaluation
./corpus_rs3/corpus/6.rs3	 приходится верить официальным данным НАТО о потере непосредственно над Югославией всего двух самолетов (F-117А и F-16С ВВС США).	63	175	span
./corpus_rs3/corpus/6.rs3	 Причем даже в гибели этих машин роль югославской ПВО неочевидна.	64	185	preparation
./corpus_rs3/corpus/6.rs3	 Пляски сербов на обломках «невидимки» F-117 видел весь мир,	65	177	contrast
./corpus_rs3/corpus/6.rs3	 однако до сих пор, по прошествии 10 лет, остается неясным, кто его сбил: то ли ЗРК С-125, то ли ЗРК «Куб», то ли истребитель МиГ-29.	66	177	contrast
./corpus_rs3/corpus/6.rs3	 Поскольку времени для окончательного решения данного вопроса прошло более чем достаточно	67	180	span
./corpus_rs3/corpus/6.rs3	 (неужели у югославов совсем отсутствовала аппаратура боевого документирования?) ,	68	67	interpretation-evaluation
./corpus_rs3/corpus/6.rs3	 появляется подозрение, что и здесь верна официальная американская версия	69	178	span
./corpus_rs3/corpus/6.rs3	 — самолет упал сам.	70	69	elaboration
./corpus_rs3/corpus/6.rs3	 F-117 обладает отвратительными аэродинамическими качествами,	71	72	cause-effect
./corpus_rs3/corpus/6.rs3	 поэтому до десятка «невидимок» (из всего 59 серийных машин) разбилось без всякой войны	72	182	span
./corpus_rs3/corpus/6.rs3	 (недаром в конце прошлого года этот самолет был снят с вооружения ВВС США).	73	183	span
./corpus_rs3/corpus/6.rs3	 ##### Однако даже такая низкая эффективность ПВО противника не обеспечила высокой эффективности натовской авиации	74	190	span
./corpus_rs3/corpus/6.rs3	 (причем эта не слишком высокая эффективность — «заслуга» в первую очередь ВВС США,	75	188	joint
./corpus_rs3/corpus/6.rs3	 а применительно к европейцам термин «эффективность» просто не имел смысла:	76	189	span
./corpus_rs3/corpus/6.rs3	 война в Югославии показала, что без американцев европейцы в военном плане не могут вообще ничего) .	77	76	elaboration
./corpus_rs3/corpus/6.rs3	 Если гражданские объекты (в первую очередь инфраструктуру) она бомбила успешно,	78	192	contrast
./corpus_rs3/corpus/6.rs3	 то вооруженные силы Югославии (особенно сухопутные войска) практически никак не пострадали,	79	191	span
./corpus_rs3/corpus/6.rs3	 что через год после окончания войны официально признало командование США	80	79	attribution
./corpus_rs3/corpus/6.rs3	 (потери югославов в тяжелой технике составили менее 2%) .	81	191	elaboration
./corpus_rs3/corpus/6.rs3	 И если бы НАТО начало наземную операцию,	82	83	condition
./corpus_rs3/corpus/6.rs3	 мясорубка получилась бы страшная.	83	197	span
./corpus_rs3/corpus/6.rs3	 Однако натовцев спас обожествленный нашей патриотической общественностью Милошевич	84	196	span
./corpus_rs3/corpus/6.rs3	 (ныне покойный),	85	195	joint
./corpus_rs3/corpus/6.rs3	 капитулировавший в самый неудачный момент.	86	195	joint
./corpus_rs3/corpus/6.rs3	 ##### К началу июня 1999 года США и компания были в очевидном тупике.	87	201	joint
./corpus_rs3/corpus/6.rs3	 Они уничтожили большинство назначенных целей,	88	200	contrast
./corpus_rs3/corpus/6.rs3	 однако югославская армия уверенно контролировала Косово,	89	199	span
